external_exercise_id,title,primary_muscles,secondary_muscles,equipment,movement_pattern,body_position,difficulty,sanitized_metadata
a4bd22f6-d98f-47da-9523-ceb6894b9922,Half boat pose,[core],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga core] slug:half-boat-pose]
a5d77dca-e151-4f73-aadb-890366fe8abf,Mountain climbers into shoulder taps,[core],[],[bodyweight],NULL,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[cardio core hiit] slug:mountain-climbers-into-shoulder-taps]
a5eb6aec-09a0-428e-a5c1-13a0897416a4,Russian twists into seated knee tucks,[core],[],[bodyweight],core,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:russian-twists-into-seated-knee-tucks]
a61479a9-fc68-4b4b-9e4d-2f65cd41defa,Child's pose,[back],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching cooldown] slug:childs-pose]
a62f7e6f-99b3-49cf-a02e-c5146db97da3,Glute Bridge (Bodyweight),[bodyweight],[],[bodyweight],hip_hinge,NULL,beginner,map[category:<nil> difficulty:beginner equipment:[bodyweight] exerciseTypes:[calisthenics strength] slug:glute-bridge-bodyweight-49ce34]
a64ffb04-76a7-431a-a9a5-6addeab61813,Barbell Ab Rollout,[core],[],[barbell],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[barbell] exerciseTypes:[strength core] slug:barbell-ab-rollout]
a6a9ea7b-c868-4924-842a-9c3232698c3b,Cable Lateral Raise,[shoulders],[],[cable],NULL,NULL,beginner,map[category:Shoulders difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:cable-lateral-raise]
a921697a-e1ec-4941-bffd-f99e69b305b4,Dumbbell Concentration Curl,[biceps],[brachialis brachioradialis forearm_flexors],[dumbbell],elbow_flexion,NULL,beginner,map[category:strength difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength isometric] slug:dumbbell-concentration-curl-01fa72]
a95a735d-411f-4edd-abd5-5f00e79874d4,Pull Up (Neutral Grip),[back],[biceps forearms rear_deltoids middle_traps],[bodyweight],vertical_pull,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[bodyweight] exerciseTypes:[] slug:pull-up-neutral-grip-411a3a]
a97548ad-e559-4380-a6b0-50cc210031b2,Leg raises,[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:leg-raises]
a97c208e-1c40-4410-b51a-a86e5cc37a04,Chameleon push up to mountain climbers,[chest],[],[bodyweight],horizontal_push,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[strength cardio hiit] slug:chameleon-push-up-to-mountain-climbers]
a9ab8609-e40c-44e1-9e0f-a86c3794662c,Incline Dumbbell Lateral Raise,[shoulders],[],[dumbbell],NULL,NULL,intermediate,map[category:Shoulders difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength isometric] slug:incline-dumbbell-lateral-raise]
a9db8a1f-87ac-45a6-876f-7c76bc4d5d8f,Shoulder press - Overhead press - Military press,[shoulders],[],[machine],NULL,NULL,NULL,map[category:SHOULDERS difficulty:<nil> equipment:[machine] exerciseTypes:[strength] slug:shoulder-press-overhead-press-military-press]
a9f277ce-cbc2-4223-96e5-baab4a926f92,High Knees,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio warmup] slug:high-knees]
aa3d8f09-8870-4ec1-aada-7760020dfeaa,Cable Fly Low to High,[chest],[front_deltoids serratus_anterior biceps],[cable],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[cable] exerciseTypes:[strength functional] slug:cable-fly-low-to-high-397dee]
aa60f379-a493-46d2-8e03-3ba2277f3e78,Star Jump Burpees,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio plyometric hiit] slug:star-jump-burpees]
ab008d35-2e2f-482e-810a-b2cb6ecf0bde,Trap Bar deadlift,[glutes],[core forearm_flexors calves],[barbell],hip_hinge,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[barbell] exerciseTypes:[strength functional] slug:trap-bar-deadlift-33a1aa]
ab1681a6-93a1-4e51-ac8c-c76f02ef3737,Behind the Neck Rope Pulldown,[back],[],[cable],NULL,NULL,advanced,map[category:Back difficulty:advanced equipment:[cable] exerciseTypes:[strength] slug:behind-the-neck-rope-pulldown]
ab522399-6b5e-4a37-aa7a-47d2ec862631,Cable Tricep Pushdown,[triceps],[],[cable],elbow_extension,NULL,beginner,map[category:Arms difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:cable-tricep-pushdown-ab522399]
ab569da1-869a-4f74-b7f8-2f0a6e90e547,Kettlebell Turkish Get-Up (Lunge style) v2,[quads],[],[],knee_dominant,NULL,NULL,map[category:Core difficulty:<nil> equipment:[kettlebell] exerciseTypes:[strength functional core] slug:kettlebell-turkish-get-up-lunge-style-v2]
ab582577-f6d5-4f62-9f5a-220995d7910f,Smith Machine Step-Ups,[quads],[],[machine],knee_dominant,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:smith-machine-step-ups]
abd551ed-0fb5-4db7-a9d3-e9a2466da469,How to get out of bed,[core],[obliques hip_flexors erector_spinae],[bodyweight],NULL,NULL,beginner,map[category:physio difficulty:beginner equipment:[bodyweight] exerciseTypes:[functional rehabilitation mobility] slug:how-to-get-out-of-bed-23eb6b]
abfd0396-b9b3-41b3-b8ec-88ce2faf0462,Hip flexor stretch,[hip_flexors],[rectus_abdominis erector_spinae tensor_fasciae_latae],[bodyweight],NULL,NULL,beginner,map[category:stretching difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching mobility] slug:hip-flexor-stretch-da1af5]
ac0cb7cb-0988-4591-9d99-716502691f26,Plank jack into jumping jacks,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core cardio hiit] slug:plank-jack-into-jumping-jacks]
ac256206-2279-44dc-ab5e-94d6e7d9e8a6,Incline Barbell Front Raise,[shoulders],[],[barbell],NULL,NULL,intermediate,map[category:Shoulders difficulty:intermediate equipment:[barbell] exerciseTypes:[strength isometric] slug:incline-barbell-front-raise]
ac6026af-173a-4357-ac12-2c7440a71a5d,Kneeling jump squat,[quads],[],[bodyweight],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[bodyweight] exerciseTypes:[plyometric strength] slug:kneeling-jump-squat]
ac7982bb-1a81-4870-ae78-ce37bb485601,Dumbbell One-Arm Upright Row (L),[back],[],[dumbbell],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-one-arm-upright-row-l]
acaa8104-8a71-43bb-83ca-6a5c8085a3d8,Over and under (Left),[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[functional mobility] slug:over-and-under-left]
accf9858-fd32-4f43-aa4d-0bd0f53d7498,Bear crawl to pike push up,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics functional] slug:bear-crawl-to-pike-push-up]
ad241fc8-3d05-4ce7-a950-45380497cdc0,Dumbbell Pulse Squat,[quads],[hamstrings adductors calves core],[dumbbell],knee_dominant,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength functional] slug:dumbbell-pulse-squat-d1ae1a]
ad7e4bc7-a8d8-4aa7-978f-e130aeb49e8b,Gate pose (right),[core],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:gate-pose-right]
ad8e32a3-091a-4b10-a316-8984807ce817,Bent Over Two-Arm Long Bar Row - 105,[back],[],[barbell],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:bent-over-two-arm-long-bar-row-105]
ad8f28d1-cf33-4e80-9686-0742404566e3,Resistance Band Row,[back],[biceps rear_deltoids forearms],[band],horizontal_pull,NULL,beginner,map[category:strength difficulty:beginner equipment:[band] exerciseTypes:[strength rehabilitation functional] slug:resistance-band-row-fc3cb2]
ae4a7149-9cfb-481e-bece-49ec526c8487,Machine Glute Kickback Both Legs,[glutes],[],[machine],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:machine-glute-kickback-both-legs]
ae8be22d-584f-4c34-add8-d25383ba90de,Barbell walking lunges,[quads],[],[barbell],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[barbell] exerciseTypes:[strength] slug:barbell-walking-lunges]
ae9e4d04-17ed-4235-930a-89ce847e8507,Step Squat Pulse,[glutes],[glute_med hip_flexors abductors],[],knee_dominant,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[box] exerciseTypes:[strength functional] slug:step-squat-pulse-1ef5f8]
aeea2f3a-bcd5-44a0-9ca7-57977001e382,Smith Machine Bent Over Row Overhand Grip,[back],[],[machine],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:smith-machine-bent-over-row-overhand-grip]
aefc423a-3e4b-4ca0-89c8-62484e13f3c0,Happy baby pose,[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:happy-baby-pose]
af0e7c20-cd4a-4c26-ac10-1ef6bdaaf35e,chair Twists,[obliques],[external_obliques internal_obliques hip_flexors],[],core,NULL,beginner,map[category:core difficulty:beginner equipment:[chair] exerciseTypes:[core mobility warmup] slug:chair-twists-a1be89]
af2d3f82-2917-4e21-8df6-7acaf5f78ad5,Laying leg raises to windshield wipers,[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:laying-leg-raises-to-windshield-wipers]
af494781-9fba-41df-b403-79d04db6deae,Dumbbell Side lunge,[quads],[],[dumbbell],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength functional] slug:dumbbell-side-lunge]
af545111-e56a-4731-ba48-2d4ce750bc8e,Dumbbell One-Arm Shoulder Press (L),[shoulders],[],[dumbbell],NULL,NULL,intermediate,map[category:Shoulders difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-one-arm-shoulder-press-l]
af606d87-c83f-46cd-b72f-e554708eb94e,Hip Adduction Machine,[quads],[glute_med hamstrings transverse_abdominis],[machine],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:hip-adduction-machine]
b0c07cf7-545e-4c74-8224-3355a2669fb2,Upright Barbell Row,[back],[],[barbell],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:upright-barbell-row]
b0cc57d7-7d6b-48ad-a9bc-a3dc309ea72b,Low lunge (left),[quads],[],[bodyweight],knee_dominant,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:low-lunge-left]
b126da42-0645-491c-83ae-e058822e074b,Half burpee,[full_body],[hamstrings calves triceps abs],[bodyweight],NULL,NULL,beginner,map[category:cardio difficulty:beginner equipment:[bodyweight] exerciseTypes:[cardio plyometric hiit] slug:half-burpee-9d2137]
b150868d-c9c5-4f0f-a407-93d7e34b6ddc,Dumbbell Shrug,[back],[forearm_flexors rear_deltoids neck],[dumbbell],NULL,NULL,beginner,map[category:Back difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-shrug]
b160ea44-725a-415f-919a-4edad64d3ce3,Burpee (No jump),[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio hiit] slug:burpee-no-jump]
b1b1d4cd-c4eb-47cc-a3f8-478eb474999f,Half split (right),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:half-split-right]
b1c0e80d-329c-4910-8b23-37daa8ea17da,Goblet squat,[quads],[],[dumbbell],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[dumbbell] exerciseTypes:[strength functional] slug:goblet-squat]
b2073383-2f4c-419e-95f3-0e1cd4f02c34,Cable Deadlift,[full_body],[],[cable],hip_hinge,NULL,beginner,map[category:Full Body difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:cable-deadlift]
b219f35b-9bca-4eb5-a010-e0ded6208942,Dive bombers,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength mobility functional] slug:dive-bombers]
b21be739-d8af-416f-83e4-fc65509a9a28,Bear plank ankle taps into jumps,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core plyometric calisthenics] slug:bear-plank-ankle-taps-into-jumps]
b26cc5dc-4ecf-4e02-9528-02aa561e2b0e,Smith Bench Press (Flat),[chest],[],[machine bench],NULL,NULL,NULL,map[category:<nil> difficulty:<nil> equipment:[machine] exerciseTypes:[strength] slug:smith-bench-press-flat-0fdd63]
b2a0896a-3900-4a82-bd7d-30e4b74687e9,Lying oblique crunch,[core],[],[bodyweight],core,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:lying-oblique-crunch]
b2ad9e74-2fdf-4cd2-b748-1449f2622216,Lateral leg swing,[hip_flexors],[abductors adductors tensor_fasciae_latae],[],NULL,NULL,beginner,map[category:mobility difficulty:beginner equipment:[chair] exerciseTypes:[mobility warmup balance] slug:lateral-leg-swing-966946]
b2eabe7f-7b04-456e-95b2-7aa3eaa88b9d,Get ups (no jump),[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[functional cardio] slug:get-ups-no-jump]
b35c3787-5974-4cca-b3d5-c28f7efa1472,Cable Rope Tricep Pushdown,[triceps],[],[cable],elbow_extension,NULL,beginner,map[category:Arms difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:cable-rope-tricep-pushdown]
b3d09e97-408c-4eb9-8900-ddc99a9a4218,Smith Machine Shrug,[back],[],[machine],NULL,NULL,beginner,map[category:Back difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:smith-machine-shrug]
b3d44ba8-5fdd-4a7e-ace2-1b12d5901b0b,Cuban Press,[shoulders],[],[dumbbell],NULL,NULL,intermediate,map[category:Shoulders difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength functional] slug:cuban-press]
b3fdc5d4-1225-4f12-8b42-86fc0617aeb6,Forward and backward lunge,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength functional] slug:forward-and-backward-lunge]
b41a30a8-8a02-4101-a0a9-589efdbf786b,Push ups,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:push-ups]
b43b051d-cd66-41c7-8772-f81797ce872c,Barbell Glute Bridge,[glutes],[],[barbell],hip_hinge,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[barbell] exerciseTypes:[strength] slug:barbell-glute-bridge]
b4824ea0-4d0a-418e-b22d-462b11dc9992,Cable Rope Pullover,[back],[],[cable],NULL,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[cable] exerciseTypes:[strength] slug:cable-rope-pullover]
b5869e95-3109-43ad-b7b5-34e6dad882f0,Dumbbell plank row,[back],[],[dumbbell],horizontal_pull,NULL,NULL,map[category:Core difficulty:<nil> equipment:[dumbbell] exerciseTypes:[strength core] slug:dumbbell-plank-row]
b627fc87-cf16-443b-b87d-d1ba39ed8ca9,Superman crunches,[back],[],[bodyweight],core,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:superman-crunches]
b66b9294-0bfe-494f-b0aa-09602a7b5e41,Smith Machine Bent Over Row Underhand Grip,[back],[],[machine],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:smith-machine-bent-over-row-underhand-grip]
b771f714-b1dc-49f8-8df5-9f8ae35bbbae,Bird Dog,[bodyweight],[obliques glute_max rotator_cuff transverse_abdominis],[bodyweight],NULL,NULL,beginner,map[category:core difficulty:beginner equipment:[bodyweight] exerciseTypes:[] slug:bird-dog-d1070c]
b78e6b13-cc46-49d6-a205-f71b65e6090e,EZ Bar Reverse Curl,[brachioradialis],[biceps forearm_flexors front_deltoids],[barbell],elbow_flexion,NULL,beginner,map[category:strength difficulty:beginner equipment:[barbell] exerciseTypes:[strength] slug:ez-bar-reverse-curl-cdf9c6]
b7a93a70-b9fc-469f-8397-5a2e8a8877c8,Seated flutter kicks,[core],[],[bodyweight],NULL,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[strength core] slug:seated-flutter-kicks]
b7c0fca8-8f01-4c48-bea3-b691939e92bc,Lever Squat (Medium Stance),[quads],[],[machine],knee_dominant,NULL,beginner,map[category:<nil> difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:lever-squat-medium-stance]
b853fd08-4739-4239-a825-8c31826d54ba,Barbell calf raises,[calves],[],[barbell],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[barbell] exerciseTypes:[strength] slug:barbell-calf-raises]
b867d101-cc16-42ff-a057-fe0de4a2d8c6,Flutter kicks,[core],[hip_flexors quads obliques],[bodyweight],NULL,NULL,beginner,map[category:Core difficulty:beginner equipment:[bodyweight] exerciseTypes:[core calisthenics] slug:flutter-kicks]
b8fb88dc-d819-4e65-86c8-7ea13703afdb,Cross Body Hammer Curl,[biceps],[],[dumbbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength calisthenics] slug:cross-body-hammer-curl]
b92cf13a-2241-45c5-b2ba-d5043c9b3ea0,Singel arm push up (L),[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:singel-arm-push-up-l]
b93996af-6946-4cf8-88e0-792b1f545750,Neutral Grip Lat Pulldown,[back],[],[cable machine],vertical_pull,NULL,beginner,map[category:Back difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:neutral-grip-lat-pulldown]
b94885af-ac1a-4fd6-ac86-39da579a215d,Sage marichi I pose (left),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:sage-marichi-i-pose-left]
